Brand,Product,Completeness,Current Sizes,Missing Sizes,Note
"Nickel City Wholesale Garden Supply","Prozyme 1",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Nickel City Wholesale Garden Supply","Safer Oxygen Plus",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Nickel City Wholesale Garden Supply","Scietetics BloomPowder4.0",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Nickel City Wholesale Garden Supply","Scietetics GrowPowder9.0",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Nickel City Wholesale Garden Supply","SNS 604A Roots Veg",20%,"4 oz / 120ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"ONA","ONA Mist",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Phive8","Rhizium1.6",20%,"1 Gallon / 4L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Plagron","Coco A Plagron liter",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Plagron","Coco B Plagron liter",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Plagron","Green Sensation",20%,"16 oz / Pint / 500ml","32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Plagron","Plagron Cocos A 0",20%,"2.5 Gallon / 10L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 5 Gallon / 20L",""
"Plagron","Plagron Cocos A",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Plagron","Plagron Cocos B 0",20%,"2.5 Gallon / 10L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 5 Gallon / 20L",""
"Plagron","Plagron Cocos B",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Plagron","Plagron Hydro A",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Plagron","Plagron Hydro B",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Plagron","Plagron Hydro B Set Lt",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Plagron","Plagron Power Roots",20%,"16 oz / Pint / 500ml","32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Plagron","Plagron Royal Rush",20%,"16 oz / Pint / 500ml","32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Plagron","Power Roots",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Plagron","Power Roots plagron",20%,"16 oz / Pint / 500ml","32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Quick Roots","Quick Roots Gel 2",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Quick Roots","Quick Roots Gel 4",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Quick Roots","Quick Roots Gel 8",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Scietetics","Scietetics Bloom Powder 12",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Scietetics","Scietetics Ful V Tech Element Transfer System 15",20%,"15 Gallon / 55L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Scietetics","Scietetics Ful V Tech Element Transfer System 2.5",20%,"2.5 Gallon / 10L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 5 Gallon / 20L",""
"Scietetics","Scietetics Ful V Tech Element Transfer System 255",20%,"1000L IBC Tote (264 gal)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Scietetics","Scietetics Ful V Tech Element Transfer System 5",20%,"5 Gallon / 20L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L",""
"Scietetics","Scietetics Ful V Tech Element Transfer System 55",20%,"55 Gallon Drum / 208L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Scietetics","Scietetics Grow Powder 12",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Scietetics","Scietetics MagCal 15",20%,"15 Gallon / 55L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Scietetics","Scietetics MagCal 5",20%,"5 Gallon / 20L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L",""
"Silicium","Connoisseur Bloom A liter",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Silicium","Silicium",20%,"4 oz / 120ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Silicium","Silicium Bloom",20%,"8 oz / 250ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Silicium","SiLICIUM mono si",20%,"8 oz / 250ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Spray N Grow","Spray & Grow 16",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Spray N Grow","Spray N Grow",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Spray N Grow","Spray N Grow 32",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Spring","Spring 2.5",20%,"2.5 Gallon / 10L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 5 Gallon / 20L",""
"Summer","Summer 2.5",20%,"2.5 Gallon / 10L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 5 Gallon / 20L",""
"Sunlight Supply inc.","CWP 1382 PPM Solution",20%,"4 oz / 120ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Sunlight Supply inc.","D.T.E. LIQUID MICRONUTRIENT",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Sunlight Supply inc.","FoxFarm Beastie Bloomz 6",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Sunlight Supply inc.","LiquiCraft Bloom 2",20%,"1 Gallon / 4L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Sunlight Supply inc.","MaxiCrop liquid fish 5",20%,"1 Gallon / 4L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Sunlight Supply inc.","Plant Success Mike O'Rizey 4",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Sunlight Supply inc.","RAW Phosphorus 9",20%,"2 oz / 60ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Sunlight Supply inc.","Subterra Root Booster 0",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Sunlight Supply inc.","Terpinator 0",20%,"1 Gallon / 4L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Sunlight Supply inc.","Vita Grow Anti-Wilt Conc",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"System","Prop-O-Gator",20%,"4 oz / 120ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"System","Genesis 1413 TDS Solution",20%,"8 oz / 250ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"System","Genesis 1500ppm Solution",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"System","Genesis pH7.01 Buffer Solution",20%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Ton-o-bud","Liquid Bud Boom",20%,"8 oz / 250ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Ton-o-bud","Liquid Bud Start",20%,"8 oz / 250ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Ton-o-bud","Liquid Ton-O-Bud",20%,"8 oz / 250ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Ton-o-bud","Liquid Ton-O-Bud Lt.0",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Ton-o-bud","Tarantula Liquid",20%,"16 oz / Pint / 500ml","32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Ton-o-bud","Liquid Bud Boom 2.5",20%,"2.5 Gallon / 10L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 5 Gallon / 20L",""
"Ton-o-bud","Liquid Bud Boom 6",20%,"6 Gallon / 23L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Ton-o-bud","Liquid Bud Start 6",20%,"6 Gallon / 23L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Ton-o-bud","Liquid Bud Strart 2.5",20%,"2.5 Gallon / 10L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 5 Gallon / 20L",""
"Ton-o-bud","Liquid Ton O Bud 6",20%,"6 Gallon / 23L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Ton-o-bud","Liquid Ton-O-Bud 2.5",20%,"2.5 Gallon / 10L","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 5 Gallon / 20L",""
"Ton-o-bud","Ton O Bud 0",20%,"8 oz / 250ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Verde","Verde Growth Catalyst 1",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"dte","D.T.ELIQUID BONEMEAL 0",20%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Advanced Nutrients","Bud Ignitor",25%,"32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L",""
"General Hydroponics","Floralicious Plus",25%,"1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L; 2.5 Gallon / 10L",""
"Advanced Nutrients","Voodoo Juice",33%,"8 oz / 250ml","16 oz / Pint / 500ml; 32 oz / Quart / 1L; 1 Gallon / 4L",""
"Advanced Nutrients","Rhino Skin",40%,"1 Gallon / 4L; 32 oz / Quart / 1L","16 oz / Pint / 500ml; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Advanced Nutrients","Sensizym",40%,"2.5 Gallon / 10L; 32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 5 Gallon / 20L",""
"BCuzz","B'Cuzz Root Stimulator",40%,"32 oz / Quart / 1L; 1 oz / 30ml (Sample)","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Double Super B+","Super Double B+",40%,"16 oz / Pint / 500ml; 32 oz / Quart / 1L","1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Gro Pro","Dyna-Gro Pro Tekt",40%,"1 Gallon / 4L; 32 oz / Quart / 1L","16 oz / Pint / 500ml; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Nickel City Wholesale Garden Supply","Suck it Up",40%,"16 oz / Pint / 500ml; 32 oz / Quart / 1L","1 Gallon / 4L; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Royal Gold","Royal Gold",40%,"5 Gallon / 20L; 32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L; 2.5 Gallon / 10L",""
"Sunlight Supply inc.","D.T.E. LIQUID BLOOM 2",40%,"1 Gallon / 4L; 32 oz / Quart / 1L","16 oz / Pint / 500ml; 2.5 Gallon / 10L; 5 Gallon / 20L",""
"Advanced Nutrients","Bud Candy",50%,"2.5 Gallon / 10L; 32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L",""
"Advanced Nutrients","Nirvana",50%,"1 Gallon / 4L; 32 oz / Quart / 1L","16 oz / Pint / 500ml; 2.5 Gallon / 10L",""
"Advanced Nutrients","Overdrive",50%,"2.5 Gallon / 10L; 32 oz / Quart / 1L","16 oz / Pint / 500ml; 1 Gallon / 4L",""
"Advanced Nutrients","B",80%,"15 Gallon / 55L; 2.5 Gallon / 10L; 1 Gallon / 4L; 32 oz / Quart / 1L","16 oz / Pint / 500ml; 5 Gallon / 20L",""
