Handle,Product_Name,Product_Type,Status,Published_Date,Tags,Vendor,Description,SEO_Title,SEO_Description,Variant_Title,Variant_SKU,Variant_Price,Variant_Compare_Price,Variant_Inventory,Variant_Weight,Variant_Weight_Unit,Variant_Requires_Shipping,Variant_Taxable,Variant_Option1_Name,Variant_Option1,Variant_Fulfillment_Service,Variant_Inventory_Policy,Variant_Inventory_Tracker,Variant_Barcode,Image_URL
can-filters,Can Filters,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b>CAN FILTER FEATURES:</b>  <ul>  <li>Can-Filters provide one of Nature's Best odor control materials, ACTIVATED CARBON, The CKV-4 (carbon type) is specially developed for this purpose.  <li>NO ODOR  <li>Controlled grain size and a large surface area give full rated airflow and more than 99% odor removal.Carbon bed thickness is 2.5"" - more carbon means more absorption!  <li>Choice of carbon type and activation process affects the Carbon's ability to perform well for given application.  <li>Can-Filters Packed bed design means no settling and no preferential channels for consistent performance and long life.  <li>Non-Refillable/ Maintenance Free  <li>High quality Pre-Filter  </ul>  <p>  <b>Max-Filter</b><br>  The Max-Filter is built to handle up to 20"" fans with higher airflows, lower resistance & longer life.  <p>  ***THESE DO NOT QUALIFY FOR FREE SHIPPING***",,,"CAN 66 Filter 12"" OD, 26"" high, 8"" flange size, 412 CFM",hmh00707,193.32,,0,44.00,lb,True,True,Variant,"CAN 66 Filter 12"" OD, 26"" high, 8"" flange size, 412 CFM",manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters.jpg
can-filters,Can Filters,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b>CAN FILTER FEATURES:</b>  <ul>  <li>Can-Filters provide one of Nature's Best odor control materials, ACTIVATED CARBON, The CKV-4 (carbon type) is specially developed for this purpose.  <li>NO ODOR  <li>Controlled grain size and a large surface area give full rated airflow and more than 99% odor removal.Carbon bed thickness is 2.5"" - more carbon means more absorption!  <li>Choice of carbon type and activation process affects the Carbon's ability to perform well for given application.  <li>Can-Filters Packed bed design means no settling and no preferential channels for consistent performance and long life.  <li>Non-Refillable/ Maintenance Free  <li>High quality Pre-Filter  </ul>  <p>  <b>Max-Filter</b><br>  The Max-Filter is built to handle up to 20"" fans with higher airflows, lower resistance & longer life.  <p>  ***THESE DO NOT QUALIFY FOR FREE SHIPPING***",,,"CAN 75 Filter 16.5"" OD, 29.5"" high, 8"" flange size, 600 CFM",hmh00708,248.88,,0,75.00,lb,True,True,Variant,"CAN 75 Filter 16.5"" OD, 29.5"" high, 8"" flange size, 600 CFM",manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters.jpg
can-filters,Can Filters,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b>CAN FILTER FEATURES:</b>  <ul>  <li>Can-Filters provide one of Nature's Best odor control materials, ACTIVATED CARBON, The CKV-4 (carbon type) is specially developed for this purpose.  <li>NO ODOR  <li>Controlled grain size and a large surface area give full rated airflow and more than 99% odor removal.Carbon bed thickness is 2.5"" - more carbon means more absorption!  <li>Choice of carbon type and activation process affects the Carbon's ability to perform well for given application.  <li>Can-Filters Packed bed design means no settling and no preferential channels for consistent performance and long life.  <li>Non-Refillable/ Maintenance Free  <li>High quality Pre-Filter  </ul>  <p>  <b>Max-Filter</b><br>  The Max-Filter is built to handle up to 20"" fans with higher airflows, lower resistance & longer life.  <p>  ***THESE DO NOT QUALIFY FOR FREE SHIPPING***",,,"CAN 100 Filter 16.5"" OD, 39.4"" high, 8"" flange size, 840 CFM",hmh00709,200.00,468.00,0,105.00,lb,True,True,Variant,"CAN 100 Filter 16.5"" OD, 39.4"" high, 8"" flange size, 840 CFM",manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters.jpg
can-filters,Can Filters,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b>CAN FILTER FEATURES:</b>  <ul>  <li>Can-Filters provide one of Nature's Best odor control materials, ACTIVATED CARBON, The CKV-4 (carbon type) is specially developed for this purpose.  <li>NO ODOR  <li>Controlled grain size and a large surface area give full rated airflow and more than 99% odor removal.Carbon bed thickness is 2.5"" - more carbon means more absorption!  <li>Choice of carbon type and activation process affects the Carbon's ability to perform well for given application.  <li>Can-Filters Packed bed design means no settling and no preferential channels for consistent performance and long life.  <li>Non-Refillable/ Maintenance Free  <li>High quality Pre-Filter  </ul>  <p>  <b>Max-Filter</b><br>  The Max-Filter is built to handle up to 20"" fans with higher airflows, lower resistance & longer life.  <p>  ***THESE DO NOT QUALIFY FOR FREE SHIPPING***",,,"CAN 125 Filter 16.5"" OD, 49.2"" high, 10"" flange size, 1110 CFM",hmh00710,598.00,,0,132.00,lb,True,True,Variant,"CAN 125 Filter 16.5"" OD, 49.2"" high, 10"" flange size, 1110 CFM",manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters.jpg
can-filter-pre-filters,Can Filter Pre-Filters,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,Pre-Filters wrap around Can-Filters to screen out fine dust particles and enhance overall performance.,,,CAN 700 Pre-Filter,hmh00713,7.78,,0,1.00,lb,True,True,Variant,CAN 700 Pre-Filter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/New38-Special-Prefilter-sho.jpg
can-filter-pre-filters,Can Filter Pre-Filters,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,Pre-Filters wrap around Can-Filters to screen out fine dust particles and enhance overall performance.,,,CAN 33 Pre-Filter,hmh00716,6.67,,0,1.00,lb,True,True,Variant,CAN 33 Pre-Filter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/New38-Special-Prefilter-sho.jpg
can-filter-pre-filters,Can Filter Pre-Filters,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,Pre-Filters wrap around Can-Filters to screen out fine dust particles and enhance overall performance.,,,CAN 50 Pre-Filter,hmh00717,12.22,,0,1.00,lb,True,True,Variant,CAN 50 Pre-Filter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/New38-Special-Prefilter-sho.jpg
can-filter-pre-filters,Can Filter Pre-Filters,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,Pre-Filters wrap around Can-Filters to screen out fine dust particles and enhance overall performance.,,,CAN 66 Pre-Filter,hmh00718,12.22,,0,1.00,lb,True,True,Variant,CAN 66 Pre-Filter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/New38-Special-Prefilter-sho.jpg
can-filter-pre-filters,Can Filter Pre-Filters,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,Pre-Filters wrap around Can-Filters to screen out fine dust particles and enhance overall performance.,,,CAN 75 Pre-Filter,hmh00719,13.33,,0,1.00,lb,True,True,Variant,CAN 75 Pre-Filter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/New38-Special-Prefilter-sho.jpg
can-filter-pre-filters,Can Filter Pre-Filters,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,Pre-Filters wrap around Can-Filters to screen out fine dust particles and enhance overall performance.,,,CAN 100 Pre-Filter,hmh00720,15.55,,0,1.00,lb,True,True,Variant,CAN 100 Pre-Filter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/New38-Special-Prefilter-sho.jpg
can-filter-pre-filters,Can Filter Pre-Filters,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,Pre-Filters wrap around Can-Filters to screen out fine dust particles and enhance overall performance.,,,CAN 125 Pre-Filter,hmh00721,21.11,,0,1.00,lb,True,True,Variant,CAN 125 Pre-Filter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/New38-Special-Prefilter-sho.jpg
can-filter-pre-filters,Can Filter Pre-Filters,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,Pre-Filters wrap around Can-Filters to screen out fine dust particles and enhance overall performance.,,,CAN 150 Pre-Filter,hmh00722,23.33,,0,1.00,lb,True,True,Variant,CAN 150 Pre-Filter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/New38-Special-Prefilter-sho.jpg
can-filter-flanges,Can Filter Flanges,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Can-Filters provide one of Nature's Best odor control materials, ACTIVATED CARBON, The CKV-4 (carbon type) is specially developed for this purpose.  NO ODOR  Controlled grain size and a large surface area give full rated airflow and more than 99% odor removal.Carbon bed thickness is 2.5"" - more carbon means more absorption!  Choice of carbon type and activation process affects the Carbon's ability to perform well for given application.  Can-Filters Packed bed design means no settling and no preferential channels for consistent performance and long life.  Non-Refillable/ Maintenance Free  High quality Pre-Filter  Max-Filter  The Max-Filter is built to handle up to 20"" fans with higher airflows, lower resistance & longer life.  ***THESE DO NOT QUALIFY FOR FREE SHIPPING***",,,"6"" CAN Filter Flange",hmh00724,24.99,,0,1.00,lb,True,True,Variant,"6"" CAN Filter Flange",manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters-flanges.jpg
can-filter-flanges,Can Filter Flanges,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Can-Filters provide one of Nature's Best odor control materials, ACTIVATED CARBON, The CKV-4 (carbon type) is specially developed for this purpose.  NO ODOR  Controlled grain size and a large surface area give full rated airflow and more than 99% odor removal.Carbon bed thickness is 2.5"" - more carbon means more absorption!  Choice of carbon type and activation process affects the Carbon's ability to perform well for given application.  Can-Filters Packed bed design means no settling and no preferential channels for consistent performance and long life.  Non-Refillable/ Maintenance Free  High quality Pre-Filter  Max-Filter  The Max-Filter is built to handle up to 20"" fans with higher airflows, lower resistance & longer life.  ***THESE DO NOT QUALIFY FOR FREE SHIPPING***",,,"10"" CAN Filter Flange",hmh00726,16.67,,0,1.00,lb,True,True,Variant,"10"" CAN Filter Flange",manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters-flanges.jpg
can-filter-flanges,Can Filter Flanges,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Can-Filters provide one of Nature's Best odor control materials, ACTIVATED CARBON, The CKV-4 (carbon type) is specially developed for this purpose.  NO ODOR  Controlled grain size and a large surface area give full rated airflow and more than 99% odor removal.Carbon bed thickness is 2.5"" - more carbon means more absorption!  Choice of carbon type and activation process affects the Carbon's ability to perform well for given application.  Can-Filters Packed bed design means no settling and no preferential channels for consistent performance and long life.  Non-Refillable/ Maintenance Free  High quality Pre-Filter  Max-Filter  The Max-Filter is built to handle up to 20"" fans with higher airflows, lower resistance & longer life.  ***THESE DO NOT QUALIFY FOR FREE SHIPPING***",,,"12"" CAN Filter Flange",hmh00727,21.11,,0,1.00,lb,True,True,Variant,"12"" CAN Filter Flange",manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters-flanges.jpg
can-filter-flanges,Can Filter Flanges,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Can-Filters provide one of Nature's Best odor control materials, ACTIVATED CARBON, The CKV-4 (carbon type) is specially developed for this purpose.  NO ODOR  Controlled grain size and a large surface area give full rated airflow and more than 99% odor removal.Carbon bed thickness is 2.5"" - more carbon means more absorption!  Choice of carbon type and activation process affects the Carbon's ability to perform well for given application.  Can-Filters Packed bed design means no settling and no preferential channels for consistent performance and long life.  Non-Refillable/ Maintenance Free  High quality Pre-Filter  Max-Filter  The Max-Filter is built to handle up to 20"" fans with higher airflows, lower resistance & longer life.  ***THESE DO NOT QUALIFY FOR FREE SHIPPING***",,,"14"" Can Filter Flange Max",hmh00728,29.00,,0,2.00,lb,True,True,Variant,"14"" Can Filter Flange Max",manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters-flanges.jpg
can-filter-flanges,Can Filter Flanges,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Can-Filters provide one of Nature's Best odor control materials, ACTIVATED CARBON, The CKV-4 (carbon type) is specially developed for this purpose.  NO ODOR  Controlled grain size and a large surface area give full rated airflow and more than 99% odor removal.Carbon bed thickness is 2.5"" - more carbon means more absorption!  Choice of carbon type and activation process affects the Carbon's ability to perform well for given application.  Can-Filters Packed bed design means no settling and no preferential channels for consistent performance and long life.  Non-Refillable/ Maintenance Free  High quality Pre-Filter  Max-Filter  The Max-Filter is built to handle up to 20"" fans with higher airflows, lower resistance & longer life.  ***THESE DO NOT QUALIFY FOR FREE SHIPPING***",,,"16"" Can Filter Flange Max",hmh00729,38.33,,0,2.00,lb,True,True,Variant,"16"" Can Filter Flange Max",manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters-flanges.jpg
