Variant SKU,Handle,Title,Variant Price,Variant Inventory Qty,Top Candidate Item Number,Top Candidate Item Name,Top Candidate Score,Top Candidate Qty Total,Top Candidate Regular Price,POS Item Number,POS Item Name,POS Size,POS Qty Total,POS Regular Price,POS On Order Qty,POS Vendor,Match Score,Confidence,Review Notes,Alt1 Item Number,Alt1 Item Name,Alt1 Score,Alt2 Item Number,Alt2 Item Name,Alt2 Score
hmh01170,pure-blend-pro-bloom-qt,Pure Blend Pro Bloom Qt.,24.29,0,3,Pure Blend Pro Bloom Qt,1.398,-7,27.83,3,Pure Blend Pro Bloom Qt,1 Qt,-7,27.83,0,NGW,1.398,auto-high,,7,Pure Blend Pro Bloom Soil qt,1.286,5,Pure Blend Pro Grow Qt,1.224
hmh00856,pulse-start-metal-halide-7000k-for-vegative-growth,"Pulse Start Metal Halide 7,000K for Vegative Growth",59.95,0,1485,Pulse Start 600w MH 7000k,0.667,4,78.15,1485,Pulse Start 600w MH 7000k,1 Box,4,78.15,0,Nickel City Wholesale Garden Supply,0.667,needs-review,auto-resolved: price proximity,1488,Pulse Start 1000w MH 7000k,0.663,2658,e-Start Metal Halide 1000 watt,0.654
hmh00860,pulse-start-m-h-600w-3000k-for-flowering-growth,"Pulse Start M.H.600W. 3,000K for Flowering Growth",79.95,0,1486,Pulse Start 600w MH 3000k,0.954,32,78.15,1486,Pulse Start 600w MH 3000k,1 Box,32,78.15,0,Nickel City Wholesale Garden Supply,0.954,auto-high,,1483,Pulse Start 400w MH 3000k,0.847,1489,Pulse Start 1000w MH 3000k,0.844
hmh01728,pulse-start-metal-halide-10000k-for-final-flowering-2,"Pulse Start Metal Halide 10,000K for Final Flowering",59.95,0,1484,"Pulse Start 400w MH 10,000k",0.962,32,58.60,1484,"Pulse Start 400w MH 10,000k",1 Box,32,58.60,0,Nickel City Wholesale Garden Supply,0.962,auto-high,auto-resolved: price proximity,1490,"Pulse Start 1000w MH 10,000k",0.960,2891,Bud Start 2.5 Gal. 0-2-1,0.605
hmh00858,pulse-start-metal-halide-10000k-for-final-flowering,"Pulse Start Metal Halide 10,000K for Final Flowering",59.95,0,1484,"Pulse Start 400w MH 10,000k",1.065,32,58.60,1484,"Pulse Start 400w MH 10,000k",1 Box,32,58.60,0,Nickel City Wholesale Garden Supply,1.065,auto-high,auto-resolved: price proximity,1490,"Pulse Start 1000w MH 10,000k",1.062,2658,e-Start Metal Halide 1000 watt,0.528
hmh01726,pulse-start-m-h-600w-3000k-for-flowering-growth-2,"Pulse Start M.H.600W. 3,000K for Flowering Growth",79.95,0,1486,Pulse Start 600w MH 3000k,0.951,32,78.15,1486,Pulse Start 600w MH 3000k,1 Box,32,78.15,0,Nickel City Wholesale Garden Supply,0.951,auto-high,,1483,Pulse Start 400w MH 3000k,0.844,1489,Pulse Start 1000w MH 3000k,0.841
hmh00859,pulse-start-m-h-600w-7000k-for-vegative-growth,"Pulse Start M.H.600W. 7,000K for Vegative Growth",79.95,0,1485,Pulse Start 600w MH 7000k,0.818,4,78.15,1485,Pulse Start 600w MH 7000k,1 Box,4,78.15,0,Nickel City Wholesale Garden Supply,0.818,auto-high,,1488,Pulse Start 1000w MH 7000k,0.707,1482,Pulse Start 400w MH 7000k,0.662
hmh01727,pulse-start-m-h-600w-3000k-for-flowering-growth-3,"Pulse Start M.H.600W. 3,000K for Flowering Growth",79.95,0,1486,Pulse Start 600w MH 3000k,0.951,32,78.15,1486,Pulse Start 600w MH 3000k,1 Box,32,78.15,0,Nickel City Wholesale Garden Supply,0.951,auto-high,,1483,Pulse Start 400w MH 3000k,0.844,1489,Pulse Start 1000w MH 3000k,0.841
hmh00861,pulse-start-m-h-600w-10000k-for-final-flowering,"Pulse Start M.H.600W. 10,000K for Final Flowering",79.95,0,1484,"Pulse Start 400w MH 10,000k",1.096,32,58.60,1484,"Pulse Start 400w MH 10,000k",1 Box,32,58.60,0,Nickel City Wholesale Garden Supply,1.096,needs-review,Needs review: close alt 1490 (Δ=0.002),1490,"Pulse Start 1000w MH 10,000k",1.093,1486,Pulse Start 600w MH 3000k,0.655
hmh00320,prop-o-gator-500-ml,Prop-O-Gator 500 ml,18.51,0,1597,Prop-O-Gator 500ml,1.100,20,21.41,1597,Prop-O-Gator 500ml,500 ml,20,21.41,0,Nickel City Wholesale Garden Supply,1.100,auto-high,,1856,Prop-O-Gator 125ml,0.824,2977,Plagron Pure Clean 500 ml,0.758
hmh00864,pulse-start-m-h-1000w-10000k-for-final-flowering,"Pulse Start M.H.1000W. 10,000K for Final Flowering",99.95,0,1490,"Pulse Start 1000w MH 10,000k",1.246,28,97.70,1490,"Pulse Start 1000w MH 10,000k",1 Box,28,97.70,0,Nickel City Wholesale Garden Supply,1.246,auto-high,,1484,"Pulse Start 400w MH 10,000k",1.124,1489,Pulse Start 1000w MH 3000k,0.661
hmh00863,pulse-start-m-h-1000w-3000k-for-flowering-growth,"Pulse Start M.H.1000W. 3,000K for Flowering Growth",99.95,0,1489,Pulse Start 1000w MH 3000k,0.954,28,97.70,1489,Pulse Start 1000w MH 3000k,1 Box,28,97.70,0,Nickel City Wholesale Garden Supply,0.954,auto-high,,1490,"Pulse Start 1000w MH 10,000k",0.881,1486,Pulse Start 600w MH 3000k,0.844
hmh00420,prozyme-1-qt,Prozyme 1 qt,40.00,0,544,Prozyme Qt,1.156,17,39.10,544,Prozyme Qt,1 Qt,17,39.10,0,Nickel City Wholesale Garden Supply,1.156,auto-high,,2425,Decision Qt,0.884,603,Grow Hydro Qt,0.842
hmh00862,pulse-start-m-h-1000w-7000k-for-vegative-growth,"Pulse Start M.H.1000W. 7,000K for Vegative Growth",99.95,0,1488,Pulse Start 1000w MH 7000k,0.816,5,97.70,1488,Pulse Start 1000w MH 7000k,1 Box,5,97.70,0,Nickel City Wholesale Garden Supply,0.816,auto-high,,1490,"Pulse Start 1000w MH 10,000k",0.723,1485,Pulse Start 600w MH 7000k,0.708
hmh00733,pro-50-6-reversible-450-cfm,"PRO 50 - 6"" Reversible-450 cfm.",206.95,0,1134,PRO Filter 50,1.297,3,202.29,1134,PRO Filter 50,1 Pc,3,202.29,0,Nickel City Wholesale Garden Supply,1.297,auto-high,,1135,Pro Filter 70s,0.969,1136,PRO Filter 75,0.952
hmh00734,pro-70s-6-non-rev-400-cfm,"PRO 70s - 6"" Non-rev.-400 cfm.",199.95,0,1135,Pro Filter 70s,1.152,0,195.45,1135,Pro Filter 70s,1 Pc,0,195.45,0,Nickel City Wholesale Garden Supply,1.152,auto-high,,1134,PRO Filter 50,0.758,1133,PRO Filter 45s,0.605
hmh00739,profilter-replacement-carbon,ProFilter Replacement Carbon,51.95,0,1023,Carbon Filter for Big Boy,0.791,3,61.58,1023,Carbon Filter for Big Boy,1 Pc,3,61.58,0,Nickel City Wholesale Garden Supply,0.791,auto-high,,1027,Carbon Filter Tall Boy/Blue,0.732,1147,Replacement Carbon 25kg,0.697
hmh00735,pro-75-6-reversible-640-cfm,"PRO 75 - 6"" Reversible - 640 cfm.",249.95,0,1136,PRO Filter 75,1.200,4,244.33,1136,PRO Filter 75,1 Pc,4,244.33,0,Nickel City Wholesale Garden Supply,1.200,auto-high,auto-resolved: stronger numeric overlap,1134,PRO Filter 50,1.189,1135,Pro Filter 70s,0.969
hmh00322,prop-o-gator-4-liter,Prop-O-Gator 4 liter,109.35,0,1599,Prop-O-Gator 4L,0.923,9,123.07,1599,Prop-O-Gator 4L,4 Lt,9,123.07,0,Nickel City Wholesale Garden Supply,0.923,auto-high,,1856,Prop-O-Gator 125ml,0.653,1598,Prop-O-Gator Lt,0.648
hmh00321,prop-o-gator-1-liter,Prop-O-Gator 1 liter,36.39,0,1598,Prop-O-Gator Lt,0.997,26,39.00,1598,Prop-O-Gator Lt,1 Lt,26,39.00,0,Nickel City Wholesale Garden Supply,0.997,auto-high,,2596,"Heated Prop. Kit w/7""dome/light",0.689,1856,Prop-O-Gator 125ml,0.662
,premier-tech-pro-mix-hp-mycorrhizae3-8-cf,Premier Tech Pro-Mix® HP Mycorrhizae™3.8 cf.,66.95,0,1625,Pro-Mix HP Mycorrhizae 2.8 ct.,1.029,1,35.95,1625,Pro-Mix HP Mycorrhizae 2.8 ct.,2.5 cf,1,35.95,0,Hawthorne Hydoponics LLC,1.029,auto-high,,3665,Pro-Mix BX Mycorrhizae 2.8 ct.,0.842,1402,Pro mix 3.8 mycorrhizae,0.781
hmh00746,pre-filter-for-model-pro-70s,Pre-Filter for Model Pro 70s,9.56,0,1143,Pre-Filter PRO 70s,1.039,2,9.29,1143,Pre-Filter PRO 70s,1 Pc,2,9.29,0,Nickel City Wholesale Garden Supply,1.039,auto-high,,1141,Pre-Filter PRO 75,0.849,1142,Pre-Filter PRO 50,0.849
hmh00737,pro-125-10-reversible-1140-cfm-freight-shipping-only,"PRO 125 - 10"" Reversible - 1140 cfm (freight shipping ONLY)",326.95,0,1138,PRO Filter 125,0.996,1,319.59,1138,PRO Filter 125,1 Pc,1,319.59,0,Nickel City Wholesale Garden Supply,0.996,auto-high,,1136,PRO Filter 75,0.642,1134,PRO Filter 50,0.641
hmh00747,pre-filter-for-model-pro-75,Pre-Filter for Model Pro 75,12.56,0,1141,Pre-Filter PRO 75,1.177,3,12.28,1141,Pre-Filter PRO 75,1 Pc,3,12.28,0,Nickel City Wholesale Garden Supply,1.177,auto-high,,1142,Pre-Filter PRO 50,0.828,1145,Pre-Filter PRO 125,0.824
hmh00736,pro-100-8-reversible-900-cfmfreight-shipping-only,"PRO 100 - 8"" Reversible - 900 cfm(freight shipping ONLY)",283.95,0,1137,PRO Filter 100,0.942,1,277.56,1137,PRO Filter 100,1 Pc,1,277.56,0,Nickel City Wholesale Garden Supply,0.942,auto-high,,1139,PRO Filter 150,0.594,1136,PRO Filter 75,0.586
,premier-tech-pro-mix-hp-mycorrhizae-loose-fill,Premier Tech Pro-Mix® HP Mycorrhizae™ - Loose Fill,34.95,0,1625,Pro-Mix HP Mycorrhizae 2.8 ct.,0.810,1,35.95,1625,Pro-Mix HP Mycorrhizae 2.8 ct.,2.5 cf,1,35.95,0,Hawthorne Hydoponics LLC,0.810,auto-high,,3665,Pro-Mix BX Mycorrhizae 2.8 ct.,0.606,1402,Pro mix 3.8 mycorrhizae,0.604
hmh00748,pre-filter-for-model-pro-100,Pre-Filter for Model Pro 100,14.33,0,1144,Pre-Filter PRO 100,1.176,1,22.98,1144,Pre-Filter PRO 100,1 Pc,1,22.98,0,Nickel City Wholesale Garden Supply,1.176,auto-high,,3184,Can 100 pre filter,0.831,1146,Pre-Filter PRO 150,0.828
hmh00745,pre-filter-for-model-pro-50,Pre-Filter for Model Pro 50,9.56,0,1142,Pre-Filter PRO 50,1.177,0,9.34,1142,Pre-Filter PRO 50,1 Pc,0,9.34,0,Nickel City Wholesale Garden Supply,1.177,auto-high,,1146,Pre-Filter PRO 150,0.832,1141,Pre-Filter PRO 75,0.828
hmh00971,ppm-1500-tds-2-142-ms-16-oz,PPM-1500 TDS / 2.142 ms 16 oz,12.50,0,304,1500 PPM Calibration Sol. 8oz,0.680,3,8.02,304,1500 PPM Calibration Sol. 8oz,8 Oz,3,8.02,0,Nickel City Wholesale Garden Supply,0.680,needs-review,Needs review: close alt 1213 (Δ=0.031),1213,Genesis 1413 TDS Solution 16oz,0.648,2900,Physan 20™ 16 oz,0.617
hmh00749,pre-filter-for-model-pro-125,Pre-Filter for Model Pro 125,19.78,0,1145,Pre-Filter PRO 125,1.176,1,24.95,1145,Pre-Filter PRO 125,1 Pc,1,24.95,0,Nickel City Wholesale Garden Supply,1.176,auto-high,,1146,Pre-Filter PRO 150,0.828,1141,Pre-Filter PRO 75,0.824
hmh00744,pre-filter-for-model-pro-45s,Pre-Filter for Model Pro 45s,8.11,0,1140,Pre-Filter PRO 45s,1.041,0,7.93,1140,Pre-Filter PRO 45s,1 Pc,0,7.93,0,Nickel City Wholesale Garden Supply,1.041,auto-high,,1141,Pre-Filter PRO 75,0.849,1142,Pre-Filter PRO 50,0.849
hmh00970,ppm-1500-tds-2-142-ms-8-oz,PPM-1500 TDS / 2.142 ms 8 oz,8.75,0,304,1500 PPM Calibration Sol. 8oz,0.655,3,8.02,304,1500 PPM Calibration Sol. 8oz,8 Oz,3,8.02,0,Nickel City Wholesale Garden Supply,0.655,needs-review,auto-resolved: stronger numeric overlap,1212,Genesis 1413 TDS Solution 8oz,0.636,3430,Terp Lock  62% 1/8 oz.,0.621
hmh01722,plantmax-dual-arc-tube-lamps-2,Plantmax Dual Arc Tube Lamps,159.95,0,2649,T5 2` Phillips Star Coat 64K,0.669,46,10.95,2649,T5 2` Phillips Star Coat 64K,2`,46,10.95,0,Nickel City Wholesale Garden Supply,0.669,needs-review,Verify vs alt 1451 (score 0.606),1451,REG-2 Dual Co2 Regulator,0.606,2252,"T5/24"" Sunlite 865 K lamp HO",0.601
hmh01410,posiedonzyme-quart,Posiedonzyme Quart,22.00,0,2374,Posiedonzyme Qt,0.926,17,21.51,2374,Posiedonzyme Qt,1 Qt,17,21.51,0,Nickel City Wholesale Garden Supply,0.926,auto-high,,2758,G-10 qt,0.735,2425,Decision Qt,0.689
hmh00599,plantmax-dual-arc-tube-lamps,Plantmax Dual Arc Tube Lamps,55.00,0,3049,GREENPOWERLUMINAIRES 630 Remote,0.631,9,260.00,3049,GREENPOWERLUMINAIRES 630 Remote,630 CMH,9,260.00,0,Nickel City Wholesale Garden Supply,0.631,needs-review,Verify vs alt 3333 (score 0.564),3333,iSunlight® T5 Bloom LED Lamps,0.564,1494,Plantmax Dual Arc 1000w,0.474
hmh01125,plantmax-940w-hps-conversion-130000-lumens,"Plantmax 940W. HPS Conversion 130,000 lumens",39.95,0,1503,Plantmax 600w HPS,0.965,61,78.15,1503,Plantmax 600w HPS,1 Box,61,78.15,0,Nickel City Wholesale Garden Supply,0.965,auto-high,auto-resolved: price proximity,1475,Solarmax 400w MH Veg Conversion,0.955,1476,Solarmax 600w MH Veg Conversion,0.939
hmh00600,plantmax-super-metal-halide,Plantmax SUPER Metal Halide,29.95,0,2658,e-Start Metal Halide 1000 watt,0.787,4,94.95,2658,e-Start Metal Halide 1000 watt,,4,94.95,0,Nickel City Wholesale Garden Supply,0.787,auto-high,,1478,Solarmax 1000w MH,0.538,1481,Solarmax Gold 400w MH,0.496
hmh01124,plantmax-750w-hps-high-output-106000-lumens,"Plantmax 750W. HPS High Output 106,000 lumens",79.95,0,1724,Sylvania 750w HPS,0.952,2,87.93,1724,Sylvania 750w HPS,1 Pc,2,87.93,0,NGW,0.952,auto-high,,1503,Plantmax 600w HPS,0.914,1504,Plantmax 1000w HPS,0.883
hmh00879,plantmax-1000w-mh-conversion-110000-lumens,"Plantmax 1000W. MH Conversion 110,000 lumens",39.95,0,1498,Plantmax 1000w MH 4200k,1.121,64,58.60,1498,Plantmax 1000w MH 4200k,1 Box,64,58.60,0,Nickel City Wholesale Garden Supply,1.121,auto-high,auto-resolved: price proximity,1509,Plantmax 1000w MH Conversion,1.098,1726,Venture 1000w MH,1.087
hmh01524,pk-apatite-qt,PK APATITE Qt.,49.00,0,2659,PK APATITE 2.5 Gal,0.988,-1,321.00,2659,PK APATITE 2.5 Gal,2.5 gal,-1,321.00,0,Nickel City Wholesale Garden Supply,0.988,auto-high,,2680,PK Apatite 5 gal,0.742,2758,G-10 qt,0.608
hmh01213,ph-perfect-sensi-bloom-part-a-1-gal,pH Perfect Sensi Bloom part A (1 gal),40.56,0,2168,Sensi Bloom B Lt (pHP),1.188,-3,18.66,2168,Sensi Bloom B Lt (pHP),1 Lt,-3,18.66,0,Advanced Nutrients,1.188,needs-review,Needs review: close alt 2167 (Δ=0.027),2167,Sensi Bloom A Lt (pHP),1.161,2169,Sensi Grow A/ liter,1.124
hmh00873,plantmax-600w-hps-high-output-90000-lumens,"Plantmax 600W. HPS High Output 90,000 lumens",79.95,0,1503,Plantmax 600w HPS,1.132,61,78.15,1503,Plantmax 600w HPS,1 Box,61,78.15,0,Nickel City Wholesale Garden Supply,1.132,auto-high,,1473,Solarmax 600w HPS,0.986,1504,Plantmax 1000w HPS,0.873
hmh01733,plantmax-1000w-72k-mh-high-output-90000-lumens-2,"Plantmax 1000W. 72K MH High Output 90,000 lumens",79.99,0,1498,Plantmax 1000w MH 4200k,0.994,64,58.60,1498,Plantmax 1000w MH 4200k,1 Box,64,58.60,0,Nickel City Wholesale Garden Supply,0.994,auto-high,,1726,Venture 1000w MH,0.955,1520,Sunmaster 1000w MH Neutral,0.911
hmh01050,piranha-beneficial-fungi-130-g,Piranha Beneficial Fungi (130 g),56.82,0,269,Piranha 130g,1.420,4,57.30,269,Piranha 130g,130 G,4,57.30,0,Advanced Nutrients,1.420,auto-high,,244,Piranha 50g,0.753,229,Tarantula 130g,0.680
hmh00871,plantmax-400w-hps-high-output-50000-lumens,"Plantmax 400W. HPS High Output 50,000 lumens",29.95,0,1474,Solarmax 400w HPS,0.986,13,54.69,1474,Solarmax 400w HPS,1 Box,13,54.69,0,Nickel City Wholesale Garden Supply,0.986,auto-high,,1503,Plantmax 600w HPS,0.931,1504,Plantmax 1000w HPS,0.873
hmh00868,plantmax-400w-72k-mh-high-output-32000-lumens,"Plantmax 400W. 72K MH High Output 32,000 lumens",19.99,0,1496,Plantmax 400w MH 4200k,0.992,42,29.28,1496,Plantmax 400w MH 4200k,1 Box,42,29.28,0,Nickel City Wholesale Garden Supply,0.992,auto-high,,1497,Plantmax 400w MH 7200k,0.908,1517,Sunmaster 400w MH Cool Deluxe,0.882
,plantmax-400w-72k-mh-high-output-32000-lumens,,,,1496,Plantmax 400w MH 4200k,0.831,42,29.28,1496,Plantmax 400w MH 4200k,1 Box,42,29.28,0,Nickel City Wholesale Garden Supply,0.831,auto-high,,1497,Plantmax 400w MH 7200k,0.728,1517,Sunmaster 400w MH Cool Deluxe,0.694
hmh01679,plagron-royal-rush-1-liter,Plagron Royal Rush 1 Liter,109.00,0,2563,Sugar Royal Lt,0.888,0,84.07,2563,Sugar Royal Lt,1 Lt,0,84.07,0,Nickel City Wholesale Garden Supply,0.888,auto-high,,2539,Plagron Terra Grow Lt,0.779,2552,Hydro A Set Lt,0.761
hmh00974,ph-200-waterproof-ph-meter-2,PH-200: Waterproof pH Meter,99.00,0,3594,Ph Up 2.5 Gallon,0.703,1,145.00,1046,HM pH-200 Meter,1 Box,5,69.00,0,Nickel City Wholesale Garden Supply,0.679,needs-review,auto-resolved: alt text similarity,1046,HM pH-200 Meter,0.679,2073,HM pH-200 Probe Replacement,0.601
hmh01526,pk-apatite-2-5-gal,PK APATITE 2.5 Gal.,296.32,0,2659,PK APATITE 2.5 Gal,1.609,-1,321.00,2659,PK APATITE 2.5 Gal,2.5 gal,-1,321.00,0,Nickel City Wholesale Garden Supply,1.609,auto-high,,2680,PK Apatite 5 gal,1.070,3357,Ionic PK Boost 2.5 Gallon,1.062
hmh01211,ph-perfect-connoisseur-part-b-1-gal,pH Perfect Connoisseur part B (1 gal),76.00,0,2180,Connoisseur A Lt Bloom (pHP),1.084,14,30.89,2180,Connoisseur A Lt Bloom (pHP),1 Lt,14,30.89,0,Advanced Nutrients,1.084,auto-high,,2169,Sensi Grow A/ liter,0.983,2179,Connoisseur Bloom A Lt pHP,0.932
hmh01188,plantmax-250w-mh-conversion,Plantmax 250W. MH Conversion,39.95,0,1865,Plantmax 250w MH Conversion,1.119,0,39.05,1865,Plantmax 250w MH Conversion,1 Box,0,39.05,0,Nickel City Wholesale Garden Supply,1.119,auto-high,,1569,Agromax 250w MH Conversion,0.725,1505,Plantmax 220w HPS Conversion,0.694
hmh01218,ph-perfect-sensi-grow-part-a-1-lt,pH Perfect Sensi Grow part A (1 lt),15.60,0,2169,Sensi Grow A/ liter,1.401,19,18.46,2169,Sensi Grow A/ liter,1 Lt,19,18.46,0,Advanced Nutrients,1.401,auto-high,,2170,Sensi Grow B Lt (pHP),1.316,2168,Sensi Bloom B Lt (pHP),1.228
hmh01686,plagron-cocos-b-liter,Plagron Cocos B  liter,14.00,0,2207,Plagron Cocos B 0-4-2 /10 liter,1.349,3,113.00,2207,Plagron Cocos B 0-4-2 /10 liter,2.5 liter,3,113.00,0,Phive8,1.349,needs-review,Needs review: close alt 2208 (Δ=0.015),2208,Plagron Cocos A 0-4-2 /10 liter,1.334,3002,Plagron Cocos B 5L,1.209
hmh01690,plagron-hydro-a-5-liter,Plagron Hydro A  5 Liter,57.50,0,2208,Plagron Cocos A 0-4-2 /10 liter,0.995,3,113.20,2208,Plagron Cocos A 0-4-2 /10 liter,2.5 liter,3,113.20,0,Phive8,0.995,needs-review,Needs review: close alt 2207 (Δ=0.014),2207,Plagron Cocos B 0-4-2 /10 liter,0.981,3001,Plagron Cocos A 5L,0.917
hmh00976,ph-probe-electrode-3-lead-wire,pH probe electrode 3' lead wire,65.95,0,1950,pH-3 Replacement Probe,0.821,6,34.16,1950,pH-3 Replacement Probe,1 Pc,6,34.16,0,Nickel City Wholesale Garden Supply,0.821,needs-review,Needs review: close alt 1510 (Δ=0.026),1510,Replacement Probe for pH-3,0.795,1048,CW-503 pH-3 Handheld Meter,0.576
hmh00982,ph-up-dry-1-5-lb,pH Up Dry 1.5 lb,10.76,0,2400,pH Up Dry 16lb,0.971,0,63.05,2400,pH Up Dry 16lb,16 Lb,0,63.05,0,Nickel City Wholesale Garden Supply,0.971,auto-high,auto-resolved: price proximity,3594,Ph Up 2.5 Gallon,0.966,121,pH Up Dry 4lb,0.966
hmh00872,plantmax-430w-hps-high-output-58000-lumens,"Plantmax 430W. HPS High Output 58,000 lumens",39.95,0,1503,Plantmax 600w HPS,0.911,61,78.15,1503,Plantmax 600w HPS,1 Box,61,78.15,0,Nickel City Wholesale Garden Supply,0.911,auto-high,,1504,Plantmax 1000w HPS,0.854,1474,Solarmax 400w HPS,0.820
hmh00628,plant-supports-50-in-retractable-tension-line-bag-of-10,Plant Supports 50 in. retractable tension line (bag of 10),18.90,0,2988,Plant Success Jellyfish 10 gm.,0.520,0,4.95,,,,0,,0,,0.520,low-score,Ambiguous: Δ=0.066,3078,Soil Moist Natural 1 lb,0.454,1406,SULFUR POWDER 10LB BAG,0.444
hmh00869,plantmax-1000w-72k-mh-high-output-90000-lumens,"Plantmax 1000W. 72K MH High Output 90,000 lumens",79.99,0,1498,Plantmax 1000w MH 4200k,0.997,64,58.60,1498,Plantmax 1000w MH 4200k,1 Box,64,58.60,0,Nickel City Wholesale Garden Supply,0.997,auto-high,,1726,Venture 1000w MH,0.958,1520,Sunmaster 1000w MH Neutral,0.913
hmh00877,plantmax-400w-mh-conversion-36000-lumens,"Plantmax 400W. MH Conversion 36,000 lumens",39.95,0,1496,Plantmax 400w MH 4200k,1.112,42,29.28,1496,Plantmax 400w MH 4200k,1 Box,42,29.28,0,Nickel City Wholesale Garden Supply,1.112,auto-high,auto-resolved: price proximity,1475,Solarmax 400w MH Veg Conversion,1.110,1507,Plantmax 400w MH Conversion,1.084
hmh00866,plantmax-400w-mh-high-output-39000-lumens,"Plantmax 400W. MH High Output 39,000 lumens",29.95,0,1496,Plantmax 400w MH 4200k,1.062,42,29.28,1496,Plantmax 400w MH 4200k,1 Box,42,29.28,0,Nickel City Wholesale Garden Supply,1.062,auto-high,,1497,Plantmax 400w MH 7200k,0.945,1517,Sunmaster 400w MH Cool Deluxe,0.930
hmh00878,plantmax-600w-mh-conversion-57000-lumens,"Plantmax 600W. MH Conversion 57,000 lumens",39.95,0,1476,Solarmax 600w MH Veg Conversion,1.110,12,125.07,1508,Plantmax 600w MH Conversion,1 Box,7,87.93,0,Nickel City Wholesale Garden Supply,1.083,auto-high,auto-resolved: alt price proximity,1508,Plantmax 600w MH Conversion,1.083,1503,Plantmax 600w HPS,0.978
hmh01689,plagron-hydro-a-liter,Plagron Hydro A Liter,14.75,0,3520,Coco A Plagron liter,0.888,12,20.95,3520,Coco A Plagron liter,liter,12,20.95,0,Nickel City Wholesale Garden Supply,0.888,auto-high,,1803,Coco B Plagron liter,0.853,2208,Plagron Cocos A 0-4-2 /10 liter,0.790
hmh01627,plagron-terra-grow-qt,Plagron Terra grow Qt.,19.00,0,2539,Plagron Terra Grow Lt,0.953,27,19.00,2539,Plagron Terra Grow Lt,1 Lt,27,19.00,0,Nickel City Wholesale Garden Supply,0.953,auto-high,auto-resolved: price proximity,2542,Plagron Terra Grow 20L,0.935,2540,Plagron Terra Grow 5L,0.872
hmh00969,ph-7-0-16-oz,pH 7.0 /16 oz,12.50,0,3154,ph up 16 oz,1.195,0,11.73,3154,ph up 16 oz,16 oz,0,11.73,0,Nickel City Wholesale Garden Supply,1.195,auto-high,,305,pH 7.0 Calibration Solution 8oz,0.849,2900,Physan 20™ 16 oz,0.784
hmh00981,ph-up-1-gal,pH-Up 1 gal,26.90,0,150,pH Up Gal,1.516,3,29.24,150,pH Up Gal,1 Gal,3,29.24,0,Nickel City Wholesale Garden Supply,1.516,auto-high,,3594,Ph Up 2.5 Gallon,1.184,3138,Athena Grow A 4-0-1 Gal.,0.948
hmh01221,ph-perfect-sensi-grow-part-b-1-lt,pH Perfect Sensi Grow part B (1 lt),15.60,0,2169,Sensi Grow A/ liter,1.401,19,18.46,2169,Sensi Grow A/ liter,1 Lt,19,18.46,0,Advanced Nutrients,1.401,auto-high,,2170,Sensi Grow B Lt (pHP),1.323,2167,Sensi Bloom A Lt (pHP),1.283
hmh01049,piranha-beneficial-fungi-50-g,Piranha Beneficial Fungi (50 g),32.48,0,244,Piranha 50g,1.122,4,32.75,244,Piranha 50g,50 G,4,32.75,0,NGW,1.122,auto-high,,269,Piranha 130g,1.044,243,Tarantula 50g,0.677
hmh00996,ph-test-indicator-8-oz,pH Test indicator 8 oz,10.76,0,653,pH Test Indicator 8oz,1.387,24,10.52,653,pH Test Indicator 8oz,8 Oz,24,10.52,0,Nickel City Wholesale Garden Supply,1.387,auto-high,,652,pH Test Kit 1oz,0.824,305,pH 7.0 Calibration Solution 8oz,0.777
hmh00985,ph-down-8-oz,pH Down 8 oz.,7.91,0,3515,Dyna Ph Down 8oz.,1.151,1,9.99,3515,Dyna Ph Down 8oz.,8 oz,1,9.99,0,BFG,1.151,auto-high,,3427,Dyna Ph Down 32 oz.,0.985,3339,CCG ph down 32 oz,0.957
,plant-life-easy-grow-plus-500-gm,Plant Life Easy Grow Plus 500 gm,30.96,0,1816,Easy Grow Plus 500 gm,0.908,0,30.99,1816,Easy Grow Plus 500 gm,500gm,0,30.99,0,Nickel City Wholesale Garden Supply,0.908,auto-high,,1817,Easy Bloom Plus 500 kg,0.668,1799,SURGE PLUS 350 Gm,0.432
hmh00980,ph-up-1-qt,pH-Up 1 qt,11.39,0,150,pH Up Gal,1.147,3,29.24,150,pH Up Gal,1 Gal,3,29.24,0,Nickel City Wholesale Garden Supply,1.147,auto-high,auto-resolved: stronger numeric overlap,3526,ph up G.H. qt.,1.145,649,G.H. ph Down Qt,0.998
hmh01220,ph-perfect-sensi-grow-part-a-2-5-gal,pH Perfect Sensi Grow part A (2.5 gal),82.50,0,3594,Ph Up 2.5 Gallon,0.949,1,145.00,3594,Ph Up 2.5 Gallon,2.5,1,145.00,0,Hawthorne Hydoponics LLC,0.949,auto-high,,2169,Sensi Grow A/ liter,0.855,198,FloraDuo (Part-A) 2.5Gal,0.837
hmh01219,ph-perfect-sensi-grow-part-a-1-gal,pH Perfect Sensi Grow part A (1 gal),40.56,0,2169,Sensi Grow A/ liter,1.209,19,18.46,2169,Sensi Grow A/ liter,1 Lt,19,18.46,0,Advanced Nutrients,1.209,auto-high,,2170,Sensi Grow B Lt (pHP),1.139,2167,Sensi Bloom A Lt (pHP),1.126
